"Company","Date","Followers"
"Data Istanbul",2021-01-25,3977
"Data Istanbul",2021-01-28,3976
"Data Istanbul",2021-01-31,3976
"Data Istanbul",2021-02-03,3978
"Data Istanbul",2021-02-07,3978
"Data Istanbul",2021-02-12,3978
"Data Istanbul",2021-02-16,3977
"Data Istanbul",2021-02-21,3976
"Data Istanbul",2021-02-25,3978
"Data Istanbul",2021-03-01,3978
"Data Istanbul",2021-03-06,3974
"Data Istanbul",2021-03-10,3973
"Data Istanbul",2021-03-13,3971
"Data Istanbul",2021-03-20,3968
"Data Istanbul",2021-03-28,3971
"Data Istanbul",2021-03-31,3972
"Data Istanbul",2021-04-06,3973
"Data Istanbul",2021-04-10,3972
"Data Istanbul",2021-04-15,3972
"Data Istanbul",2021-04-20,3973
"Data Istanbul",2021-04-24,3974
"Data Istanbul",2021-04-28,3974
"Data Istanbul",2021-05-07,3972
"Data Istanbul",2021-05-10,3970
"Data Istanbul",2021-05-14,3969
"Data Istanbul",2021-05-21,3964
"Data Istanbul",2021-05-26,3962
"Data Istanbul",2021-05-31,3956
"Data Istanbul",2021-06-06,3956
"Data Istanbul",2021-06-09,3956
"Data Istanbul",2021-06-16,3954
"Data Istanbul",2021-06-21,3956
"Data Istanbul",2021-06-29,3956
"Data Istanbul",2021-07-04,3954
"Data Istanbul",2021-07-09,3956
"Data Istanbul",2021-07-14,3957
"Data Istanbul",2021-07-22,3958
"Data Istanbul",2021-08-14,3959
"Data Istanbul",2021-08-26,3962
"Data Istanbul",2021-09-02,3961
"Data Istanbul",2021-09-09,3960
"Data Istanbul",2021-09-16,3957
"Data Istanbul",2021-10-17,3959
"Data Istanbul",2021-10-29,3960
"Data Istanbul",2021-11-20,3955
"Data Istanbul",2021-12-03,3953
"Data Istanbul",2021-12-14,3952
"Data Istanbul",2021-12-20,3951
"Data Istanbul",2021-12-26,3949
"Data Istanbul",2021-12-31,3948
"Data Lille",2021-01-25,665
"Data Lille",2021-01-28,667
"Data Lille",2021-01-31,667
"Data Lille",2021-02-03,667
"Data Lille",2021-02-07,668
"Data Lille",2021-02-12,672
"Data Lille",2021-02-16,672
"Data Lille",2021-02-21,673
"Data Lille",2021-02-25,674
