"Company","Date","Followers"
"Noodle.ai",2020-10-20,17995
"Noodle.ai",2020-10-21,18002
"Noodle.ai",2020-10-23,18014
"Noodle.ai",2020-10-25,18025
"Noodle.ai",2020-10-25,18028
"Noodle.ai",2020-10-28,18044
"Noodle.ai",2020-10-30,18055
"Noodle.ai",2020-11-03,18077
"Noodle.ai",2020-11-06,18091
"Noodle.ai",2020-11-10,18111
"Noodle.ai",2020-11-14,18139
"Noodle.ai",2020-11-18,18160
"Noodle.ai",2020-11-23,18223
"Noodle.ai",2020-11-28,18241
"Noodle.ai",2020-12-03,18264
"Noodle.ai",2020-12-05,18276
"Noodle.ai",2020-12-12,18319
"Noodle.ai",2020-12-15,18338
"Noodle.ai",2020-12-20,18375
"Noodle.ai",2020-12-25,18388
"Noodle.ai",2020-12-29,18407
"Noodle.ai",2021-01-03,18421
"Noodle.ai",2021-01-06,18446
"Noodle.ai",2021-01-11,18486
"Noodle.ai",2021-01-15,18523
"Noodle.ai",2021-01-19,18554
"Noodle.ai",2021-01-25,18589
"Noodle.ai",2021-01-30,18617
"Noodle.ai",2021-01-31,18618
"Noodle.ai",2021-02-03,18641
"Noodle.ai",2021-02-07,18663
"Noodle.ai",2021-02-12,18697
"Noodle.ai",2021-02-17,18728
"Noodle.ai",2021-02-21,18770
"Noodle.ai",2021-02-25,18799
"Noodle.ai",2021-03-01,18829
"Noodle.ai",2021-03-06,18850
"Noodle.ai",2021-03-10,18907
"Noodle.ai",2021-03-16,18941
"Noodle.ai",2021-03-20,18975
"Noodle.ai",2021-03-24,19002
"Noodle.ai",2021-03-30,19049
"Noodle.ai",2021-04-06,19090
"Noodle.ai",2021-04-10,19111
"Noodle.ai",2021-04-15,19141
"Noodle.ai",2021-04-20,19164
"Noodle.ai",2021-04-24,19175
"Noodle.ai",2021-04-28,19195
"Noodle.ai",2021-05-03,19213
"Noodle.ai",2021-05-07,19232
"Noodle.ai",2021-05-10,19254
"Noodle.ai",2021-05-14,19273
"Noodle.ai",2021-05-21,19300
"Noodle.ai",2021-05-26,19316
"Noodle.ai",2021-06-02,19364
"Noodle.ai",2021-06-09,19412
"Noodle.ai",2021-06-16,19442
"Noodle.ai",2021-06-21,19468
"Noodle.ai",2021-06-29,19517
"Noodle.ai",2021-07-02,19530
"Noodle.ai",2021-07-04,19544
"Noodle.ai",2021-07-09,19564
"Noodle.ai",2021-07-14,19575
"Noodle.ai",2021-07-18,19603
"Noodle.ai",2021-07-22,19637
"Noodle.ai",2021-08-14,19759
"Noodle.ai",2021-08-26,19810
"Noodle.ai",2021-09-02,19843
"Noodle.ai",2021-09-16,19935
"Noodle.ai",2021-10-17,20111
"Noodle.ai",2021-10-29,20169
"Noodle.ai",2021-11-06,20216
"Noodle.ai",2021-11-20,20293
"Noodle.ai",2021-12-07,20375
"Noodle.ai",2021-12-14,20415
"Noodle.ai",2021-12-20,20443
"Noodle.ai",2021-12-26,20472
"Noodle.ai",2021-12-30,20491
"Noodle.ai",2021-12-31,20496
"Noodle.ai",2022-01-03,20503
"Nordic.AI",2021-01-25,474
"Nordic.AI",2021-01-28,475
"Nordic.AI",2021-01-31,476
"Nordic.AI",2021-02-03,477
"Nordic.AI",2021-02-07,477
"Nordic.AI",2021-02-12,477
"Nordic.AI",2021-02-16,480
"Nordic.AI",2021-02-21,481
"Nordic.AI",2021-02-25,480
"Nordic.AI",2021-03-01,481
"Nordic.AI",2021-03-06,481
"Nordic.AI",2021-03-10,483
"Nordic.AI",2021-03-13,484
"Nordic.AI",2021-03-20,484
"Nordic.AI",2021-03-28,485
"Nordic.AI",2021-03-31,488
"Nordic.AI",2021-04-06,488
"Nordic.AI",2021-04-10,489
"Nordic.AI",2021-04-15,491
"Nordic.AI",2021-04-20,492
"Nordic.AI",2021-04-24,492
"Nordic.AI",2021-04-28,492
"Nordic.AI",2021-05-07,492
"Nordic.AI",2021-05-10,492
"Nordic.AI",2021-05-14,492
"Nordic.AI",2021-05-21,493
"Nordic.AI",2021-05-26,494
"Nordic.AI",2021-05-31,494
"Nordic.AI",2021-06-06,495
"Nordic.AI",2021-06-09,495
"Nordic.AI",2021-06-16,497
"Nordic.AI",2021-06-21,497
"Nordic.AI",2021-06-29,498
"Nordic.AI",2021-07-04,500
"Nordic.AI",2021-07-09,500
"Nordic.AI",2021-07-14,501
"Nordic.AI",2021-07-22,501
"Nordic.AI",2021-08-14,503
"Nordic.AI",2021-08-26,503
"Nordic.AI",2021-09-02,505
"Nordic.AI",2021-09-09,508
"Nordic.AI",2021-09-16,511
"Nordic.AI",2021-10-17,516
"Nordic.AI",2021-10-29,515
"Nordic.AI",2021-11-20,518
"Nordic.AI",2021-12-03,521
"Nordic.AI",2021-12-14,522
"Nordic.AI",2021-12-26,523
"Nordic.AI",2021-12-31,524
"Nottingham Economics & Finance Society",2021-01-22,1985
"Nottingham Economics & Finance Society",2021-01-25,1987
"Nottingham Economics & Finance Society",2021-01-28,1990
"Nottingham Economics & Finance Society",2021-01-31,1994
"Nottingham Economics & Finance Society",2021-02-03,1999
"Nottingham Economics & Finance Society",2021-02-07,2006
"Nottingham Economics & Finance Society",2021-02-12,2015
"Nottingham Economics & Finance Society",2021-02-16,2021
"Nottingham Economics & Finance Society",2021-02-21,2033
"Nottingham Economics & Finance Society",2021-02-25,2040
"Nottingham Economics & Finance Society",2021-03-01,2050
"Nottingham Economics & Finance Society",2021-03-06,2063
"Nottingham Economics & Finance Society",2021-03-10,2067
"Nottingham Economics & Finance Society",2021-03-13,2070
"Nottingham Economics & Finance Society",2021-03-20,2080
"Nottingham Economics & Finance Society",2021-03-28,2085
"Nottingham Economics & Finance Society",2021-03-31,2091
"Nottingham Economics & Finance Society",2021-04-06,2092
"Nottingham Economics & Finance Society",2021-04-10,2097
"Nottingham Economics & Finance Society",2021-04-15,2100
"Nottingham Economics & Finance Society",2021-04-20,2103
"Nottingham Economics & Finance Society",2021-04-24,2103
"Nottingham Economics & Finance Society",2021-04-28,2105
"Nottingham Economics & Finance Society",2021-05-07,2111
"Nottingham Economics & Finance Society",2021-05-10,2115
"Nottingham Economics & Finance Society",2021-05-14,2119
"Nottingham Economics & Finance Society",2021-05-21,2131
"Nottingham Economics & Finance Society",2021-05-26,2138
"Nottingham Economics & Finance Society",2021-05-31,2144
"Nottingham Economics & Finance Society",2021-06-06,2146
"Nottingham Economics & Finance Society",2021-06-09,2156
"Nottingham Economics & Finance Society",2021-06-16,2160
"Nottingham Economics & Finance Society",2021-06-21,2163
"Nottingham Economics & Finance Society",2021-06-29,2169
"Nottingham Economics & Finance Society",2021-07-04,2175
"Nottingham Economics & Finance Society",2021-07-09,2185
"Nottingham Economics & Finance Society",2021-07-14,2184
"Nottingham Economics & Finance Society",2021-07-22,2194
"Nottingham Economics & Finance Society",2021-08-14,2217
"Nottingham Economics & Finance Society",2021-08-26,2254
"Nottingham Economics & Finance Society",2021-09-02,2261
"Nottingham Economics & Finance Society",2021-09-09,2268
"Nottingham Economics & Finance Society",2021-09-16,2286
"Nottingham Economics & Finance Society",2021-10-17,2385
"Nottingham Economics & Finance Society",2021-10-29,2419
"Nottingham Economics & Finance Society",2021-11-20,2482
"Nottingham Economics & Finance Society",2021-12-03,2498
"Nottingham Economics & Finance Society",2021-12-14,2510
"Nottingham Economics & Finance Society",2021-12-26,2516
"Nottingham Economics & Finance Society",2021-12-31,2523
"Novartis",2020-10-20,2488386
"Novartis Canada",2020-10-20,10651
"NoVolante",2021-05-10,640
"NRI (Nomura Research Institute)",2021-02-19,25334
"NRI (Nomura Research Institute)",2021-03-06,25406
"NRI (Nomura Research Institute)",2021-03-26,25624
"Nucleome Informatics Pvt Ltd",2020-10-16,1659
"Numeric Mind",2021-06-29,336
"Numeric Mind",2021-07-02,338
"Numeric Mind",2021-07-04,339
"Numeric Mind",2021-07-09,343
"Numeric Mind",2021-07-14,347
"Numeric Mind",2021-07-18,349
"Numeric Mind",2021-07-22,350
"Numeric Mind",2021-08-14,359
"Numeric Mind",2021-08-26,359
