"Name","Date","Likes","Followers"
"Corruption Awareness Ireland",2021-04-19,43725,60212
"Corruption Awareness Ireland",2021-04-29,44499,61507
"Cronyism and Corruption",2021-01-08,1820,1852
"Cronyism and Corruption",2021-01-16,1819,1851
"Cronyism and Corruption",2021-01-21,1815,1847
"Cronyism and Corruption",2021-01-30,1812,1844
"Cronyism and Corruption",2021-02-13,1808,1839
"Cronyism and Corruption",2021-02-21,1808,1839
"Cronyism and Corruption",2021-03-06,1804,1835
"Cronyism and Corruption",2021-03-29,1799,1830
"Cronyism and Corruption",2021-04-12,1798,1829
"Cronyism and Corruption",2021-04-14,1797,1828
"Cronyism and Corruption",2021-04-28,1795,1825
"Daily Ireland",2021-01-07,30297,32177
"Daily Ireland",2021-01-09,30295,32174
"Daily Ireland",2021-01-11,30291,32169
"Daily Ireland",2021-01-16,30282,32160
"Daily Ireland",2021-01-29,30264,32136
"Daily Ireland",2021-02-09,30241,32112
"Daily Ireland",2021-02-23,30220,32087
"Daily Ireland",2021-03-12,30189,32054
"Daily Ireland",2021-03-29,30170,32031
"Daily Ireland",2021-04-15,30149,31998
"Daily Ireland",2021-04-19,30139,31989
"Daily Ireland",2021-04-29,30142,31994
"Damien English",2021-01-06,4690,4837
"Damien English",2021-01-12,4691,4842
"Damien English",2021-01-23,4703,4861
"Damien English",2021-01-25,4703,4861
"Damien English",2021-02-02,4704,4862
"Damien English",2021-02-14,4703,4864
"Damien English",2021-02-21,4704,4866
"Damien English",2021-03-06,4711,4888
"Damien English",2021-03-28,4774,4970
"Damien English",2021-04-06,4811,5019
"Damien English",2021-04-10,4812,5023
"Damien English",2021-04-22,4823,5036
"Danny Healy-Rae",2021-01-06,13481,15781
"Danny Healy-Rae",2021-01-12,13502,15801
"Danny Healy-Rae",2021-01-23,13542,15851
"Danny Healy-Rae",2021-01-25,13545,15856
"Danny Healy-Rae",2021-02-02,13549,15861
"Danny Healy-Rae",2021-02-14,13564,15881
"Danny Healy-Rae",2021-02-21,13568,15887
"Danny Healy-Rae",2021-02-21,13565,15885
"Danny Healy-Rae",2021-03-06,13589,15913
"Danny Healy-Rae",2021-03-28,13617,15948
"Danny Healy-Rae",2021-04-09,13624,15955
"Danny Healy-Rae",2021-04-22,13630,15957
"Dara Calleary",2021-01-06,8954,9603
"Dara Calleary",2021-01-08,9006,9663
"Dara Calleary",2021-01-10,9032,9692
"Dara Calleary",2021-01-18,9086,9767
"Dara Calleary",2021-01-25,9110,9796
"Dara Calleary",2021-02-02,9155,9848
"Dara Calleary",2021-02-14,9191,9895
"Dara Calleary",2021-02-21,9223,9933
"Dara Calleary",2021-03-06,9280,9991
"Dara Calleary",2021-03-28,9354,10071
"Dara Calleary",2021-04-06,9411,10129
"Dara Calleary",2021-04-10,9423,10139
"Dara Calleary",2021-04-22,9462,10181
"Darragh O'Brien",2021-01-06,4817,5152
"Darragh O'Brien",2021-01-12,4830,5166
"Darragh O'Brien",2021-01-23,4873,5218
"Darragh O'Brien",2021-01-25,4878,5222
"Darragh O'Brien",2021-02-01,4891,5236
"Darragh O'Brien",2021-02-14,4923,5273
"Darragh O'Brien",2021-02-21,4936,5291
"Darragh O'Brien",2021-03-06,4949,5310
"Darragh O'Brien",2021-03-28,4963,5343
"Darragh O'Brien",2021-04-10,4978,5362
"Darragh O'Brien",2021-04-22,4999,5383
"Darren O'Rourke",2021-01-06,7775,7920
"Darren O'Rourke",2021-01-12,7772,7917
"Darren O'Rourke",2021-01-23,7781,7928
"Darren O'Rourke",2021-01-25,7783,7931
"Darren O'Rourke",2021-02-02,7791,7944
"Darren O'Rourke",2021-02-14,7823,7989
"Darren O'Rourke",2021-02-21,7822,7989
"Darren O'Rourke",2021-03-06,7836,8006
"Darren O'Rourke",2021-03-28,7845,8033
"Darren O'Rourke",2021-04-12,7869,8068
"Darren O'Rourke",2021-04-22,7867,8070
"David Cullinane",2021-01-06,14218,14563
"David Cullinane",2021-01-08,14247,14595
"David Cullinane",2021-01-16,14257,14609
"David Cullinane",2021-01-25,14316,14669
"David Cullinane",2021-02-02,14433,14786
"David Cullinane",2021-02-07,14461,14812
"David Cullinane",2021-02-21,14629,14990
"David Cullinane",2021-03-07,14747,15117
"David Cullinane",2021-03-28,14871,15243
"David Cullinane",2021-04-06,14900,15275
"David Cullinane",2021-04-22,14977,15351
"David Norris",2021-01-07,0,0
"David Norris",2021-01-12,0,0
"David Norris",2021-01-27,0,0
"David Norris",2021-01-28,0,0
"David Norris",2021-02-22,1839,2038
"David Norris",2021-02-26,0,0
"David Norris",2021-03-15,0,0
"David Norris",2021-03-28,NA,0
"David Norris",2021-04-11,NA,0
"David Norris",2021-04-22,0,0
"David Stanton",2021-01-06,2139,2267
"David Stanton",2021-01-12,2139,2267
"David Stanton",2021-01-23,2138,2268
"David Stanton",2021-01-25,2138,2268
"David Stanton",2021-02-02,2138,2269
"David Stanton",2021-02-14,2139,2271
"David Stanton",2021-02-21,2139,2272
"David Stanton",2021-03-07,2140,2277
"David Stanton",2021-03-28,2146,2284
"David Stanton",2021-04-12,2148,2290
"David Stanton",2021-04-22,2146,2292
"Deirdre Clune",2021-01-03,4504,4556
"Deirdre Clune",2021-01-07,4503,4556
"Deirdre Clune",2021-01-15,4504,4555
"Deirdre Clune",2021-01-27,4505,4556
"Deirdre Clune",2021-02-04,4504,4556
"Deirdre Clune",2021-02-22,4506,4557
"Deirdre Clune",2021-03-12,4513,4569
"Deirdre Clune",2021-03-28,4520,4578
"Deirdre Clune",2021-04-12,4520,4578
"Deirdre Clune",2021-04-22,4519,4577
"Denis Landy",2021-01-07,0,0
"Denis Landy",2021-01-12,0,0
"Denis Landy",2021-01-27,244,237
"Denis Landy",2021-01-28,0,0
"Denis Landy",2021-02-22,244,237
"Denis Landy",2021-02-26,0,0
"Denis Landy",2021-03-15,0,0
"Denis Landy",2021-03-28,244,238
"Denis Landy",2021-04-06,244,239
"Denis Landy",2021-04-22,244,239
"Denis Naughten",2021-01-06,10105,10540
"Denis Naughten",2021-01-12,10119,10554
"Denis Naughten",2021-01-23,10160,10604
"Denis Naughten",2021-01-25,10172,10618
"Denis Naughten",2021-02-02,10193,10643
"Denis Naughten",2021-02-14,10230,10682
"Denis Naughten",2021-02-21,10248,10703
"Denis Naughten",2021-03-07,10260,10722
"Denis Naughten",2021-03-28,10295,10761
"Denis Naughten",2021-04-08,10304,10780
"Denis Naughten",2021-04-22,10312,10790
"Denis O'Donovan",2021-01-07,0,0
"Denis O'Donovan",2021-01-12,0,0
"Denis O'Donovan",2021-01-27,0,0
"Denis O'Donovan",2021-01-28,0,0
"Denis O'Donovan",2021-02-22,0,0
"Denis O'Donovan",2021-02-26,0,0
"Denis O'Donovan",2021-03-15,0,0
"Denis O'Donovan",2021-03-28,NA,0
"Denis O'Donovan",2021-04-11,NA,0
"Denis O'Donovan",2021-04-22,0,0
"Denise Mitchell",2021-01-06,2448,2591
"Denise Mitchell",2021-01-12,2446,2589
"Denise Mitchell",2021-01-23,2443,2586
"Denise Mitchell",2021-01-25,2444,2587
"Denise Mitchell",2021-02-02,2450,2593
"Denise Mitchell",2021-02-14,2456,2601
"Denise Mitchell",2021-02-21,2463,2610
"Denise Mitchell",2021-03-07,2472,2621
"Denise Mitchell",2021-03-28,2537,2694
"Denise Mitchell",2021-04-07,2548,2705
"Denise Mitchell",2021-04-22,2547,2704
"Denise Mullen Aontu",2021-01-17,445,480
"Denise Mullen Aontu",2021-01-24,452,488
"Denise Mullen Aontu",2021-01-30,460,498
"Denise Mullen Aontu",2021-02-13,472,511
"Denise Mullen Aontu",2021-02-21,474,513
"Denise Mullen Aontu",2021-03-07,481,523
"Denise Mullen Aontu",2021-03-29,502,549
"Denise Mullen Aontu",2021-04-17,505,551
"Denise Mullen Aontu",2021-04-29,508,554
"Dessie Ellis",2021-01-06,8866,8849
"Dessie Ellis",2021-01-12,8870,8853
"Dessie Ellis",2021-01-23,8866,8852
"Dessie Ellis",2021-01-25,8869,8855
"Dessie Ellis",2021-02-01,8869,8854
"Dessie Ellis",2021-02-14,8866,8849
"Dessie Ellis",2021-02-21,8868,8851
"Dessie Ellis",2021-03-07,8863,8846
"Dessie Ellis",2021-03-28,8857,8839
"Dessie Ellis",2021-04-12,8862,8842
"Dessie Ellis",2021-04-22,8865,8847
"Diarmuid Wilson",2021-01-07,0,0
"Diarmuid Wilson",2021-01-12,0,0
"Diarmuid Wilson",2021-01-27,0,0
"Diarmuid Wilson",2021-01-28,0,0
"Diarmuid Wilson",2021-02-22,0,0
"Diarmuid Wilson",2021-02-26,0,0
"Diarmuid Wilson",2021-03-15,0,0
"Diarmuid Wilson",2021-03-28,NA,0
"Diarmuid Wilson",2021-04-11,NA,0
"Diarmuid Wilson",2021-04-22,0,0
"Direct Democracy Ireland",2021-01-03,9623,9420
"Direct Democracy Ireland",2021-01-09,9615,9412
"Direct Democracy Ireland",2021-01-16,9608,9406
"Direct Democracy Ireland",2021-01-29,9591,9389
"Direct Democracy Ireland",2021-02-09,9577,9373
"Direct Democracy Ireland",2021-02-23,9564,9361
"Direct Democracy Ireland",2021-03-16,9548,9346
"Direct Democracy Ireland",2021-04-01,9662,9463
"Direct Democracy Ireland",2021-04-06,9667,9469
"Direct Democracy Ireland",2021-04-26,9670,9471
"Dolores Cahill",2021-01-01,19071,38885
"Dolores Cahill",2021-01-02,19540,40151
"Dolores Cahill",2021-01-04,20630,42788
"Dolores Cahill",2021-01-05,21518,44908
"Dolores Cahill",2021-01-06,22376,47141
"Dolores Cahill",2021-01-07,22761,48171
"Dolores Cahill",2021-01-08,23081,49070
"Dolores Cahill",2021-01-09,23384,49804
"Dolores Cahill",2021-01-10,23545,50471
"Dolores Cahill",2021-01-11,23868,51306
"Dolores Cahill",2021-01-12,24061,51620
"Dolores Cahill",2021-01-14,24985,53396
"Dolores Cahill",2021-01-15,25382,54121
"Dolores Cahill",2021-01-16,25960,55101
"Dolores Cahill",2021-01-17,26381,56048
"Dolores Cahill",2021-01-18,26189,57192
"Dolores Cahill",2021-01-19,27382,58499
"Dolores Cahill",2021-01-20,28010,60421
"Dolores Cahill",2021-01-21,28647,61844
"Dolores Cahill",2021-01-23,29873,65550
"Dolores Cahill",2021-01-24,30651,66844
"Dolores Cahill",2021-01-25,31133,67646
"Dolores Cahill",2021-01-26,31646,68438
"Dolores Cahill",2021-01-27,32034,69041
"Dolores Cahill",2021-01-30,33161,70625
"Dolores Cahill",2021-01-31,33527,71122
"Dolores Cahill",2021-02-01,33967,71859
"Dolores Cahill",2021-02-02,34197,72255
"Dolores Cahill",2021-02-03,34536,72765
"Dolores Cahill",2021-02-04,34803,73180
"Dolores Cahill",2021-02-06,35230,73919
"Dolores Cahill",2021-02-07,35573,74449
"Dolores Cahill",2021-02-09,36005,75155
"Dolores Cahill",2021-02-13,37737,78736
"Dolores Cahill",2021-02-14,38129,79546
"Dolores Cahill",2021-02-21,40215,82931
"Dolores Cahill",2021-02-22,40600,83645
"Dolores Cahill",2021-02-23,40870,84063
"Dolores Cahill",2021-02-26,41420,84885
"Dolores Cahill",2021-02-27,41694,85275
"Dolores Cahill",2021-03-01,42072,85819
"Dolores Cahill",2021-03-02,42266,86118
"Dolores Cahill",2021-03-04,42717,86823
"Dolores Cahill",2021-03-06,43217,87744
"Dolores Cahill",2021-03-07,43462,88088
"Dolores Cahill",2021-03-11,44306,89642
"Dolores Cahill",2021-03-13,45081,90867
"Dolores Cahill",2021-03-15,45702,91824
"Dolores Cahill",2021-03-19,47215,94719
"Dolores Cahill",2021-03-20,47650,95478
"Dolores Cahill",2021-03-22,48355,97103
"Dolores Cahill",2021-03-23,48851,98316
"Dolores Cahill",2021-03-26,50140,101452
"Dolores Cahill",2021-03-27,50242,101656
"Dolores Cahill",2021-03-29,50608,102291
"Dolores Cahill",2021-03-30,50901,102808
"Dolores Cahill",2021-04-01,51208,103307
"Dolores Cahill",2021-04-04,51647,104262
"Dolores Cahill",2021-04-05,51984,104952
"Dolores Cahill",2021-04-06,52239,105465
"Dolores Cahill",2021-04-09,52807,106673
"Dolores Cahill",2021-04-10,52976,106993
"Dolores Cahill",2021-04-12,53337,107614
"Dolores Cahill",2021-04-14,53569,108006
"Dolores Cahill",2021-04-14,53505,107902
"Dolores Cahill",2021-04-17,53772,108371
"Dolores Cahill",2021-04-19,53931,108662
"Dolores Cahill",2021-04-22,54448,109577
"Dolores Cahill",2021-04-26,54989,110556
"Donegal Sinn Fein",2021-01-08,12279,12379
"Donegal Sinn Fein",2021-01-16,12282,12380
"Donegal Sinn Fein",2021-01-29,12290,12388
"Donegal Sinn Fein",2021-02-09,12314,12419
"Donegal Sinn Fein",2021-02-23,12329,12435
"Donegal Sinn Fein",2021-03-04,12336,12443
"Donegal Sinn Fein",2021-03-19,12354,12460
"Donegal Sinn Fein",2021-04-02,12363,12469
"Donegal Sinn Fein",2021-04-14,12399,12513
"Donegal Sinn Fein",2021-04-28,12400,12513
"Donnchadh O Laoghaire",2021-01-06,10423,10910
"Donnchadh O Laoghaire",2021-01-08,10447,10935
"Donnchadh O Laoghaire",2021-01-16,10475,10972
"Donnchadh O Laoghaire",2021-01-25,10513,11015
"Donnchadh O Laoghaire",2021-02-02,10535,11085
"Donnchadh O Laoghaire",2021-02-14,10711,11271
"Donnchadh O Laoghaire",2021-02-21,10725,11296
"Donnchadh O Laoghaire",2021-03-07,10714,11289
"Donnchadh O Laoghaire",2021-03-28,10729,11308
"Donnchadh O Laoghaire",2021-04-12,10735,11308
"Donnchadh O Laoghaire",2021-04-22,10743,11318
"Dublin Bay South Greens",2021-01-06,318,340
"Dublin Bay South Greens",2021-01-12,321,343
"Dublin Bay South Greens",2021-01-22,324,346
"Dublin Bay South Greens",2021-01-30,323,344
"Dublin Bay South Greens",2021-02-13,328,349
"Dublin Bay South Greens",2021-02-21,331,353
"Dublin Bay South Greens",2021-03-07,332,354
"Dublin Bay South Greens",2021-03-29,333,355
"Dublin Bay South Greens",2021-04-28,337,359
"Dublin Republicans Against Fascism",2021-01-08,1011,1071
"Dublin Republicans Against Fascism",2021-01-16,1024,1085
"Dublin Republicans Against Fascism",2021-01-22,1025,1086
"Dublin Republicans Against Fascism",2021-01-30,1025,1088
"Dublin Republicans Against Fascism",2021-02-13,1033,1099
"Dublin Republicans Against Fascism",2021-02-21,1038,1104
"Dublin Republicans Against Fascism",2021-03-07,1056,1127
"Dublin Republicans Against Fascism",2021-03-29,1105,1182
"Dublin Republicans Against Fascism",2021-04-07,1116,1195
"Dublin Republicans Against Fascism",2021-04-26,1115,1194
"Dublin Young Fine Gael",2021-01-08,1057,1092
"Dublin Young Fine Gael",2021-01-16,1060,1095
"Dublin Young Fine Gael",2021-01-22,1060,1096
"Dublin Young Fine Gael",2021-01-30,1060,1095
"Dublin Young Fine Gael",2021-02-13,1064,1099
"Dublin Young Fine Gael",2021-02-21,1068,1103
"Dublin Young Fine Gael",2021-03-07,1077,1112
"Dublin Young Fine Gael",2021-03-29,1081,1116
"Dublin Young Fine Gael",2021-04-26,1083,1116
"Dun Laoghaire Fine Gael",2021-01-06,802,845
"Dun Laoghaire Fine Gael",2021-01-12,801,843
"Dun Laoghaire Fine Gael",2021-01-22,801,845
"Dun Laoghaire Fine Gael",2021-01-30,801,845
"Dun Laoghaire Fine Gael",2021-02-13,802,846
"Dun Laoghaire Fine Gael",2021-02-21,803,848
"Dun Laoghaire Fine Gael",2021-03-07,804,853
"Dun Laoghaire Fine Gael",2021-03-29,809,859
"Dun Laoghaire Fine Gael",2021-04-12,807,857
"Dun Laoghaire Fine Gael",2021-04-28,807,858
"Duncan Smith",2021-01-06,2282,2454
"Duncan Smith",2021-01-12,2283,2456
"Duncan Smith",2021-01-23,2295,2468
"Duncan Smith",2021-01-25,2299,2471
"Duncan Smith",2021-02-02,2312,2483
"Duncan Smith",2021-02-14,2441,2627
"Duncan Smith",2021-02-21,2452,2641
"Duncan Smith",2021-03-07,2459,2652
"Duncan Smith",2021-03-28,2476,2673
"Duncan Smith",2021-04-12,2477,2673
"Duncan Smith",2021-04-22,2485,2683
"Eamon O Cuiv",2021-01-06,8214,8307
"Eamon O Cuiv",2021-01-12,8217,8312
"Eamon O Cuiv",2021-01-23,8222,8317
"Eamon O Cuiv",2021-01-25,8223,8318
"Eamon O Cuiv",2021-01-30,8224,8319
"Eamon O Cuiv",2021-02-02,8227,8322
"Eamon O Cuiv",2021-02-14,8220,8317
"Eamon O Cuiv",2021-02-21,8221,8318
"Eamon O Cuiv",2021-02-24,8221,8318
"Eamon O Cuiv",2021-03-07,8230,8327
"Eamon O Cuiv",2021-03-16,8233,8332
"Eamon O Cuiv",2021-03-28,8230,8329
"Eamon O Cuiv",2021-04-12,8242,8342
"Eamon O Cuiv",2021-04-22,8242,8341
"Eamon Ryan",2021-01-06,7819,8042
"Eamon Ryan",2021-01-12,7820,8044
"Eamon Ryan",2021-01-23,7830,8054
"Eamon Ryan",2021-01-25,7828,8052
"Eamon Ryan",2021-01-31,14108,14941
"Eamon Ryan",2021-01-31,7832,8057
"Eamon Ryan",2021-02-01,7826,8051
"Eamon Ryan",2021-02-13,7840,8068
"Eamon Ryan",2021-02-21,7843,8072
"Eamon Ryan",2021-03-07,7849,8083
"Eamon Ryan",2021-03-11,7849,8083
"Eamon Ryan",2021-03-28,7860,8098
"Eamon Ryan",2021-04-05,7865,8105
"Eamon Ryan",2021-04-19,7880,8114
"Eamon Ryan",2021-04-22,7866,8096
"Edward Mac Manus",2021-02-07,584,625
"Edward Mac Manus",2021-02-23,655,699
"Edward Mac Manus",2021-03-16,706,748
"Edward Mac Manus",2021-03-29,714,757
"Edward Mac Manus",2021-04-26,732,775
"Eileen Flynn",2021-01-08,2793,2995
"Eileen Flynn",2021-01-16,2872,3074
"Eileen Flynn",2021-01-19,2882,3085
"Eileen Flynn",2021-01-30,3129,3440
"Eileen Flynn",2021-01-31,3223,3446
"Eileen Flynn",2021-02-14,3289,3524
"Eileen Flynn",2021-02-24,3307,3543
"Eileen Flynn",2021-03-16,3352,3605
"Eileen Flynn",2021-04-01,3400,3659
"Eileen Flynn",2021-04-07,3409,3675
"Eileen Flynn",2021-04-26,3433,3709
"Eire Exposed",2021-01-06,2476,2574
"Eire Exposed",2021-01-08,2481,2579
"Eire Exposed",2021-01-16,2476,2576
"Eire Exposed",2021-01-28,2461,2559
"Eire Exposed",2021-02-06,2459,2558
"Eire Exposed",2021-02-23,2489,2592
"Eire Exposed",2021-03-16,2511,2609
"Eire Exposed",2021-04-01,2510,2608
"Eire Exposed",2021-04-11,2522,2619
"Eire Exposed",2021-04-26,2550,2645
"Eirigi",2021-01-07,29465,29345
"Eirigi",2021-01-15,29432,29306
"Eirigi",2021-01-16,29435,29308
"Eirigi",2021-01-27,29438,29314
"Eirigi",2021-02-04,29420,29296
"Eirigi",2021-02-13,29479,29359
"Eirigi",2021-02-21,29492,29374
"Eirigi",2021-02-22,29493,29372
"Eirigi",2021-03-12,29534,29417
"Eirigi",2021-03-28,29547,29429
"Eirigi",2021-04-12,29556,29437
"Eirigi",2021-04-17,29557,29438
"Eirigi",2021-04-22,29556,29436
"Elisa O'Donovan",2021-01-05,1404,1522
"Elisa O'Donovan",2021-01-09,1410,1528
"Elisa O'Donovan",2021-01-18,1420,1537
"Elisa O'Donovan",2021-01-23,1421,1539
"Elisa O'Donovan",2021-01-28,1423,1546
"Elisa O'Donovan",2021-02-01,1424,1549
"Elisa O'Donovan",2021-02-14,1434,1558
"Elisa O'Donovan",2021-02-21,1443,1567
"Elisa O'Donovan",2021-03-07,1460,1587
"Elisa O'Donovan",2021-03-29,1473,1603
"Elisa O'Donovan",2021-04-26,1510,1651
"Elisha McCallion",2021-01-08,NA,NA
"Elisha McCallion",2021-01-26,NA,NA
"Elisha McCallion",2021-02-22,NA,NA
"Elisha McCallion",2021-03-12,NA,NA
"Elisha McCallion",2021-03-29,NA,NA
"Elisha McCallion",2021-04-19,NA,NA
"Emer Higgins",2021-01-06,2900,3176
"Emer Higgins",2021-01-12,2904,3182
"Emer Higgins",2021-01-23,2916,3198
"Emer Higgins",2021-01-25,2917,3200
"Emer Higgins",2021-02-02,2915,3200
"Emer Higgins",2021-02-14,2923,3209
"Emer Higgins",2021-02-21,2929,3218
"Emer Higgins",2021-03-07,2936,3229
"Emer Higgins",2021-03-28,2946,3245
"Emer Higgins",2021-04-12,2959,3263
"Emer Higgins",2021-04-22,2965,3270
"Emer Toibin Aontu",2021-01-17,1823,1921
"Emer Toibin Aontu",2021-01-29,1841,1942
"Emer Toibin Aontu",2021-02-09,1849,1951
"Emer Toibin Aontu",2021-02-23,1873,1976
"Emer Toibin Aontu",2021-03-29,1961,2073
"Emer Toibin Aontu",2021-04-06,1990,2102
"Emer Toibin Aontu",2021-04-10,1991,2103
"Emer Toibin Aontu",2021-04-26,2024,2137
"Emer Toibin Aontu",2021-04-28,2025,2139
"Eoghan Murphy",2021-01-06,4497,4655
"Eoghan Murphy",2021-01-12,4498,4656
"Eoghan Murphy",2021-01-23,4496,4655
"Eoghan Murphy",2021-01-25,4494,4653
"Eoghan Murphy",2021-02-01,4497,4655
"Eoghan Murphy",2021-02-14,4508,4665
"Eoghan Murphy",2021-02-21,4511,4668
"Eoghan Murphy",2021-03-07,4524,4687
"Eoghan Murphy",2021-03-28,4530,4698
"Eoghan Murphy",2021-04-12,4528,4696
"Eoghan Murphy",2021-04-22,4524,4693
"Eoin O Broin",2021-01-02,13416,14023
"Eoin O Broin",2021-01-06,13415,14021
"Eoin O Broin",2021-01-12,13434,14044
"Eoin O Broin",2021-01-23,13437,14049
"Eoin O Broin",2021-01-25,13440,14052
"Eoin O Broin",2021-02-01,13463,14078
"Eoin O Broin",2021-02-14,13549,14175
"Eoin O Broin",2021-02-21,13562,14190
"Eoin O Broin",2021-03-07,13591,14231
"Eoin O Broin",2021-03-28,13609,14246
"Eoin O Broin",2021-04-12,13641,14289
"Eoin O Broin",2021-04-22,13646,14294
"Erin McGreehan",2021-01-01,1357,1483
"Erin McGreehan",2021-01-09,1359,1485
"Erin McGreehan",2021-01-18,1361,1487
"Erin McGreehan",2021-01-29,1367,1494
"Erin McGreehan",2021-02-09,1378,1506
"Erin McGreehan",2021-02-23,1391,1519
"Erin McGreehan",2021-03-29,1399,1547
"Erin McGreehan",2021-04-17,1410,1562
"Erin McGreehan",2021-04-29,1418,1571
"Eva Elizabeth Dowling",2021-01-08,452,481
"Eva Elizabeth Dowling",2021-01-16,453,483
"Eva Elizabeth Dowling",2021-01-24,452,482
"Eva Elizabeth Dowling",2021-01-30,453,483
"Eva Elizabeth Dowling",2021-02-13,456,485
"Eva Elizabeth Dowling",2021-02-21,456,485
"Eva Elizabeth Dowling",2021-03-07,455,486
"Eva Elizabeth Dowling",2021-03-29,455,486
"Eva Elizabeth Dowling",2021-04-12,454,486
"Eva Elizabeth Dowling",2021-04-28,455,487
"Fair Society",2021-01-08,2279,2277
"Fair Society",2021-01-16,2278,2276
"Fair Society",2021-01-21,2278,2277
"Fair Society",2021-01-30,2280,2279
"Fair Society",2021-02-13,2278,2277
"Fair Society",2021-02-21,2276,2275
"Fair Society",2021-03-07,2272,2271
"Fair Society",2021-03-29,2273,2273
"Fair Society",2021-04-14,2277,2276
"Fair Society",2021-04-17,2276,2275
"Fair Society",2021-04-19,2277,2275
"Fergus O'Dowd",2021-01-06,6310,6514
"Fergus O'Dowd",2021-01-12,6349,6557
"Fergus O'Dowd",2021-01-14,6353,6562
"Fergus O'Dowd",2021-01-24,6371,6586
"Fergus O'Dowd",2021-01-25,6373,6588
"Fergus O'Dowd",2021-02-02,6385,6606
"Fergus O'Dowd",2021-02-14,6424,6660
"Fergus O'Dowd",2021-02-21,6449,6685
"Fergus O'Dowd",2021-03-07,6476,6716
"Fergus O'Dowd",2021-03-28,6482,6730
"Fergus O'Dowd",2021-04-12,6491,6740
"Fergus O'Dowd",2021-04-22,6499,6750
"Fianna Fail",2021-01-07,41267,42622
"Fianna Fail",2021-01-08,41266,42622
"Fianna Fail",2021-01-15,41284,42649
"Fianna Fail",2021-01-23,41306,42667
"Fianna Fail",2021-01-27,41310,42677
"Fianna Fail",2021-02-04,41312,42679
"Fianna Fail",2021-02-13,41314,42682
"Fianna Fail",2021-02-21,41320,42690
"Fianna Fail",2021-02-22,41322,42693
"Fianna Fail",2021-02-26,41340,42714
"Fianna Fail",2021-03-16,41394,42790
"Fianna Fail",2021-03-27,41373,42770
"Fianna Fail",2021-03-28,41371,42767
"Fianna Fail",2021-04-12,41357,42748
"Fianna Fail",2021-04-15,41353,42742
"Fianna Fail",2021-04-19,41360,42758
"Fianna Fail",2021-04-22,41353,42745
"Fine Gael",2021-01-01,41336,43086
"Fine Gael",2021-01-09,41359,43112
"Fine Gael",2021-01-18,41411,43166
"Fine Gael",2021-01-23,41432,43190
"Fine Gael",2021-01-27,41441,43198
"Fine Gael",2021-02-04,41451,43210
"Fine Gael",2021-02-06,41444,43203
"Fine Gael",2021-02-21,41436,43215
"Fine Gael",2021-02-22,41445,43223
"Fine Gael",2021-03-12,41520,43339
"Fine Gael",2021-03-28,41507,43325
"Fine Gael",2021-04-05,41514,43332
"Fine Gael",2021-04-19,41506,43304
"Fine Gael",2021-04-22,41515,43313
"Finian Toomey",2021-01-17,481,496
"Finian Toomey",2021-01-24,484,499
"Finian Toomey",2021-01-30,488,503
"Finian Toomey",2021-02-13,491,507
"Finian Toomey",2021-02-21,491,509
"Finian Toomey",2021-03-07,495,518
"Finian Toomey",2021-03-29,495,526
"Finian Toomey",2021-04-26,499,533
"Fintan Warfield",2021-01-03,3977,4055
"Fintan Warfield",2021-01-07,3976,4054
"Fintan Warfield",2021-01-15,3981,4059
"Fintan Warfield",2021-01-27,3983,4061
"Fintan Warfield",2021-02-04,3982,4060
"Fintan Warfield",2021-02-22,3971,4049
"Fintan Warfield",2021-03-12,3972,4051
"Fintan Warfield",2021-03-28,3979,4058
"Fintan Warfield",2021-04-12,3975,4053
"Fintan Warfield",2021-04-19,3974,4052
"Fintan Warfield",2021-04-22,3976,4054
"Fiona McLoughlin Healy",2021-01-08,8143,8293
"Fiona McLoughlin Healy",2021-01-16,8172,8324
"Fiona McLoughlin Healy",2021-01-28,8172,8334
"Fiona McLoughlin Healy",2021-02-06,8208,8378
"Fiona McLoughlin Healy",2021-02-23,8223,8395
"Fiona McLoughlin Healy",2021-03-29,8273,8463
"Fiona McLoughlin Healy",2021-04-07,8288,8479
"Fiona McLoughlin Healy",2021-04-26,8311,8501
"Fiona O'Loughlin",2021-01-08,8681,8849
"Fiona O'Loughlin",2021-01-16,8684,8855
"Fiona O'Loughlin",2021-01-29,8694,8868
"Fiona O'Loughlin",2021-02-09,8697,8878
"Fiona O'Loughlin",2021-02-23,8704,8882
"Fiona O'Loughlin",2021-03-29,8740,8965
"Fiona O'Loughlin",2021-04-06,8748,8966
"Fiona O'Loughlin",2021-04-26,8752,8967
"Frances Black",2021-01-03,7798,8030
"Frances Black",2021-01-07,7798,8030
"Frances Black",2021-01-15,7829,8063
"Frances Black",2021-01-27,7828,8061
"Frances Black",2021-02-04,7849,8090
"Frances Black",2021-02-22,7877,8114
"Frances Black",2021-03-12,7886,8123
"Frances Black",2021-03-28,7888,8127
"Frances Black",2021-04-12,7895,8134
"Frances Black",2021-04-22,7892,8131
"Frances Fitzgerald",2021-01-03,4433,4609
"Frances Fitzgerald",2021-01-07,4433,4609
"Frances Fitzgerald",2021-01-15,4433,4608
"Frances Fitzgerald",2021-01-27,4439,4613
"Frances Fitzgerald",2021-02-04,4441,4615
"Frances Fitzgerald",2021-02-22,4443,4616
"Frances Fitzgerald",2021-03-12,4463,4638
"Frances Fitzgerald",2021-03-28,4470,4647
"Frances Fitzgerald",2021-04-12,4472,4647
